legal_articles,legal_violation_categories,violation_keywords,reason_ai
《瓦检员交接班制度》,安全生产,ai,矿井瓦检交接班制度属安全生产管理。
《瓶装液化石油气调压器》,产品质量与安全,ai,系瓶装液化气调压器产品质量标准。
《瓶装液化石油气配送管理指南(试行)》,燃气安全,ai,规范瓶装液化石油气配送安全管理。
《甘肃省人民政府办公厅转发省财政厅等部门关于甘肃省地方教育附加征收使用管理办法的通知》,财税与金融监管,ai,涉及教育附加费征收使用管理规定。
《甘肃省住建系统行政处罚自由裁量权基准及其适用规则》,建设工程与房地产,ai,住建系统处罚基准，属建设工程监管。
《甘肃省住房和城乡建设厅行政处罚自由裁量权标准》,建设工程与房地产,ai,《住房和城乡建设》领域处罚标准。
《甘肃省住房和城乡建设系统行政处罚自由裁量权基准适用规则》第六条,建设工程与房地产,ai,住房城乡建设系统行政处罚规则。
《甘肃省发展和改革委员会甘肃省住房和城乡建设厅甘肃省市场监督管理局关于进一步规范非电网直供电价格行为有关工作的通知》,市场秩序与竞争监管,ai,《通知》规范电价行为，属价格管理。
《甘肃省合同监督管理条例》第十四条,市场秩序与竞争监管,ai,合同监督管理本质属市场交易监管。
《甘肃省合同监督管理条例》第十四条第一款,*合同监督管理*,ai,依据合同监督管理条例内容设定。
《甘肃省地方教育附加征收使用管理办法》,财税与金融监管,ai,涉及教育附加费征收管理问题。
《甘肃省地方教育附加征收使用管理办法》第二条,财税与金融监管,ai,涉及教育附加费征收管理，属税费。
《甘肃省城乡集市贸易管理办法》第三十五条,市场秩序与竞争监管,ai,城乡集市管理本质属市场秩序规范。
《甘肃省城乡集市贸易管理办法》第十九条第（一）项,市场秩序与竞争监管,ai,集市贸易管理，规范市场秩序。
《甘肃省工商行政管理机关行政处罚自由裁量权实施规则》,其他,ai,仅为程序性规定，无法对应具体领域。
《甘肃省工商行政管理机关行政处罚自由裁量权实施规则》第十五条第一款第（一）项及,其他,ai,仅给出规则条款，无具体案情。
《甘肃省工商行政管理机关行政处罚自由裁量权实施规则》第十八条,其他,ai,仅给出条文标题，无法判断内容。
《甘肃省工商行政管理机关行政处罚自由裁量权实施规则》第十八条第（一）项,其他,ai,仅给出条款编号，无法判断内容。
《甘肃省工商行政管理机关行政处罚自由裁量权实施规则》第十六条第（一）项,其他,ai,仅给出条款编号，无法判断具体领域。
《甘肃省建筑市场管理条例》第三十九条,建设工程与房地产,ai,《建筑市场管理条例》属工程建设领域。
《甘肃省建筑市场管理条例》第四十二条,建设工程与房地产,ai,依据建筑市场管理条例内容，属建设领域。
《甘肃省建筑市场管理条例》第四十四条,建设工程与房地产,ai,依据建筑市场管理条例，属建设领域。
《甘肃省招标投标条例》第二十二条,建设工程与房地产,ai,适用招标投标条例，应归入招投标。
《甘肃省水电站引泄水流量监督管理办法》第七条、第十九条,环境保护,ai,《水利》领域水流量监督管理相关。
《甘肃省水行政处罚自由裁量权参照执行标准》,环境保护,ai,依据水行政处罚裁量标准，属水事违法。
《甘肃省物业服务收费管理实施办法》第二十条,市场秩序与竞争监管,ai,物业服务收费管理办法，属价格收费。
《甘肃省统计行政处罚自由裁量标准》,统计相关,ai,《统计行政处罚》直接对应统计领域。
《甘肃省规范行政处罚自由裁量权规定》第十一条第一款,其他,ai,《规定》为程序性规范，未指向具体领域。
《甘肃省规范行政处罚自由裁量权规定》第十一条规定,其他,ai,仅为裁量规定本身，未涉具体领域。
《生产入库单》,其他,ai,仅见单据名称，无实质违法内容。
《生产单》,其他,ai,仅有“生产单”标题，无法判断具体类型。
《生产台账》,安全生产,ai,生产台账管理通常属安全生产管理。
《生产台账记录》,财税与金融监管,ai,“生产台账记录”属账簿记录管理。
《生产工艺流程》,其他,ai,仅出现标题，无法判断具体类型。
《生产执行标准》,其他,ai,《生产执行标准》内容缺失无法判断。
《生产推进度通知单》,其他,ai,仅有标题无法判断具体违法内容。
《生产日报表》,统计相关,ai,《生产日报表》属统计报送制度。
《生产材料买卖合同》,消费者权益/市场秩序,ai,买卖合同纠纷，一般属消费领域。
《生产模具折旧清单》,财税与金融监管,ai,《生产模具折旧清单》属财务核算凭证。
《生产班组日志》,安全生产,ai,生产班组日志通常属安全生产管理要求。
《生产经营一览表》,其他,ai,仅有标题无法判断具体类别。
《生产经营单位管理人员生产考核合格证》,安全生产,ai,涉及生产经营单位管理人员安全考核。
《生产经营景气状况》,统计相关,ai,《生产经营景气状况》属统计类指标。
《生产计划单》,其他,ai,仅为生产计划名称，无法对应违法。
《生产记录》,产品质量与安全,ai,《生产记录》多指食品药品生产管理。
《生产记录单》,产品质量与安全,ai,“生产记录单”通常系食品药品生产管理。
《生产过程记录复印件》,其他,ai,仅有标题无内容，无法判断。
《生产通知单》,其他,ai,仅有标题“生产通知单”，无法判断。
《生命与灾害》,安全生产,ai,涉及生命与灾害安全防护管理。
《生命与科学》,其他,ai,仅有书名无内容，无法判断。
《生活周刊》,公共文化与传媒,ai,《生活周刊》属期刊出版传媒领域。
《生活垃圾分类管理规范》,环境保护,ai,《生活垃圾分类管理规范》属环境管理规范。
《生活垃圾焚烧发电厂自动监测数据应用管理规定》,环境保护,ai,生活垃圾焚烧排污监管，属环保领域。
《生活垃圾焚烧污染控制标准》,环境保护,ai,依据污染控制标准，属环境污染监管。
《生活报》,其他,ai,《生活报》为报纸名称，无法判断。
《生活饮用水卫生标准》,卫生健康,ai,饮用水卫生标准属公共卫生管理。
《生活饮用水卫生监督管理办法》,卫生健康,ai,饮用水卫生监管，属公共卫生管理。
《生活饮用水卫生监督管理办法》第七条,卫生健康,ai,生活饮用水卫生管理，属公共卫生监管。
《生活饮用水卫生监督管理办法》第七条,卫生健康,ai,生活饮用水卫生监管，属公共卫生。
《生活饮用水卫生监督管理办法》第七条、第二十条,卫生健康,ai,生活饮用水卫生监管，属公共卫生。
《生活饮用水卫生监督管理办法》第二十七条,卫生健康,ai,《生活饮用水卫生监督管理办法》属卫生监管领域。
《生活饮用水卫生监督管理办法》第二十七条,卫生健康,ai,饮用水卫生监督管理，属公共卫生。
《生活饮用水卫生监督管理办法》第二十七条、,卫生健康,ai,涉及饮用水卫生监督管理规定。
《生活饮用水卫生监督管理办法》第二十六条,卫生健康,ai,生活饮用水卫生监管，属卫生领域。
《生活饮用水卫生监督管理办法》第二十六条第(三)项,卫生健康,ai,《生活饮用水卫生监督管理办法》属卫生监管。
《生活饮用水卫生监督管理办法》第二十六条第(三)项,卫生健康,ai,饮用水卫生监管，属公共卫生管理。
《生活饮用水卫生监督管理办法》第二十六条第(四)项,卫生健康,ai,涉及生活饮用水卫生监督管理，属卫生领域。
《生活饮用水卫生监督管理办法》第二十六条第(四)项行政处罚的履行方式和期限:罚款,卫生健康,ai,饮用水卫生监管事项，属公共卫生。
《生活饮用水卫生监督管理办法》第二十六条第一款第(三)项,卫生健康,ai,《生活饮用水卫生监督管理办法》属卫生监管领域。
《生活饮用水卫生监督管理办法》第二十六条第一款第(三)项的规定,卫生健康,ai,生活饮用水卫生监管，属公共卫生。
《生活饮用水卫生监督管理办法》第二十六条第三项,卫生健康,ai,《生活饮用水卫生监督管理办法》属卫生监管。
《生活饮用水卫生监督管理办法》第二十六条第三项,卫生健康,ai,生活饮用水卫生管理，属公共卫生监管。
《生活饮用水卫生监督管理办法》第二十六条第四项,卫生健康,ai,生活饮用水卫生监管事项，属卫生领域。
《生活饮用水卫生监督管理办法》第二十六条：第四款,卫生健康,ai,《生活饮用水卫生监督管理》属卫生监管。
《生活饮用水卫生监督管理办法》第六条,卫生健康,ai,生活饮用水卫生监管，属公共卫生。
《生活饮用水卫生监督管理办法》第六条,卫生健康,ai,生活饮用水卫生监督，属公共卫生管理。
《生活饮用水卫生监督管理办法》第六条之规定,卫生健康,ai,涉及饮用水卫生监督管理规定。
《生活饮用水卫生监督管理办法》第六条的规定,卫生健康,ai,生活饮用水卫生监管，属公共卫生管理。
《生活饮用水卫生监督管理办法》第十一条,卫生健康,ai,生活饮用水卫生监管，属公共卫生。
《生活饮用水卫生监督管理办法》第十二条,卫生健康,ai,生活饮用水卫生监管，属公共卫生。
《生活饮用水标准》,卫生健康,ai,生活饮用水卫生标准，属公共卫生。
