legal_articles,legal_violation_categories,violation_keywords,reason_ai
《特福莱全球汽车美容装饰专家》,其他,ai,仅出现品牌名称，无法对应具体类目。
《王福强身份证原件》,其他,ai,仅提及身份证原件无法判断具体类型。
《现场检查照片》,其他,ai,仅有“现场检查照片”，无法判断具体类型。
《海州区市场监督管理局当场处罚决定书》,其他,ai,仅有标题无具体条款内容说明。
《海宁市综合行政执法局行政处罚自由裁量基准》第8条,其他,ai,仅给出条次编号，无法判断具体内容。
《核桃油》,其他,ai,仅有标题无法判断具体类型】
《毕节市市场监督管理局贵州毕节江天水泥有限公司权利告知书》,其他,ai,仅有权利告知书标题，无法判断。
《每课一练》,其他,ai,仅有标题“每课一练”，无法判断具体内容。
《每日新报》,其他,ai,仅有报纸名称无法判断具体类型。
《每日值班早报》,其他,ai,仅有标题无具体案情内容。
《武汉市工商行政管理局指定管辖通知书》,其他,ai,仅有指定管辖通知名称，信息不足。
《武汉市城市管理相对集中行政处罚权办法》第二十八条,其他,ai,仅给出条文序号无法判断内容。
《武汉中科》,其他,ai,《武汉中科》无具体条文内容信息。
《武威日报》,其他,ai,仅有报纸名称，无具体案情内容。
《武威市工商行政管理局提醒告知书》,其他,ai,仅有文书名称，无法确定具体类型。
《武则天传:用意志统治王朝的女人》,其他,ai,文学作品书名，与行政违法无关。
《正式收据》,其他,ai,《正式收据》内容空泛，无法判断。
《榨菜》,其他,ai,仅有标题无法判定具体类别。
《榆林市工商行政管理局榆阳分局行政处罚听证告知书》,其他,ai,仅有文书名称无案由内容。
《楚天金报》,其他,ai,仅见报纸名称，无具体案情信息。
《检验鉴定结果告知书》,其他,ai,仅有标题无实质内容，无法判断。
《检验证书》,其他,ai,《检验证书》信息过少，无法判断。
《核查通知书》,其他,ai,仅有文书标题无法判断具体类型。
《核查处置通知书》,其他,ai,仅有文书名称，无法判断具体类型。
《校讯通套餐情况统计表》,其他,ai,仅有表格名称，无法判断具体内容。
《标准》,其他,ai,仅给出《标准》标题，无法判断具体领域。
《汽车品牌销售管理实施办法》第三十七条第二款和,其他,ai,仅引用条款标题，无法确定具体类型。
《江阴市人民政府关于印发〈江阴市镇、街道相对集中行政处罚权事项清单〉及(其他职权调整事项清单〉的通知》,其他,ai,仅为政府通知标题，无法细化判断。
《江门市工商行政管理局公告》,其他,ai,仅有公告标题，无法判断具体类别。
《江西省市场监督管理行政处罚裁量基准（试行）》,其他,ai,仅给出裁量基准标题，无法细分。
《江西上饶司法鉴定中心司法鉴定意见书》,其他,ai,仅见鉴定意见书名称，无法细分。
《江苏省行政处罚裁量基准》第十九条第二款,其他,ai,仅给出条款编号，无法识别领域。
《江苏博汇纸业有限公司发货单》,其他,ai,仅有发货单名称，无法判断类型。
《江畔御庭113号处置情况说明》,其他,ai,仅有标题无具体内容，无法细分。
《检验结果通知书确认收到回执单》,其他,ai,仅为检验结果送达回执，无违规定性。
《汕尾市工商行政管理局行政处罚告知书》,其他,ai,仅有文书名称无法判断具体类型。
《永吉县市场监督管理局行政处罚告知书》,其他,ai,仅有标题无具体案情，无法细分。
《永兴糖酒商贸有限公司旅游安排》,其他,ai,仅有标题无内容，无法判断具体类型。
《永丰县人民检察限建议书》,其他,ai,仅有文书名称，无具体案情内容。
《民事起诉状》,其他,ai,《民事起诉状》属民事程序文件，无法判明具体行政违法类型。
《民事裁定书》,其他,ai,仅有文书名称，无法判断具体类型。
《民事裁定书(2014)常民仲审字第29号》,其他,ai,民事仲裁裁定，非行政处罚案件。
《民事判决书》,其他,ai,《民事判决书》无具体违法内容。
《毕节市市场监督管理局送达回证》,其他,ai,仅为送达回证名称，无法判断具体违法类型。
《汉中市人民政府关于同意南郑县撤县设区的批复》,其他,ai,政府批复行政区划事项，无违法情形。
《汽车测试报告》,其他,ai,《汽车测试报告》信息单一无法判断。
《检验结果通知书确认收到回执》,其他,ai,仅为送达回执名称，无违法内容。
《检验结果确认回执》,其他,ai,仅有标题无内容，无法判断。
《桓仁县报》,其他,ai,仅有报纸名称，无法判断具体内容。
《案源移送函》,其他,ai,案源移送函无任何具体违法内容。
《案件调查通知书》,其他,ai,未提供具体法律条文内容，无法判断。
《案件调查询问笔录》,其他,ai,未提供具体条文内容，无法判断。
《案件调查报告》,其他,ai,未提供实质法律条文内容，无法判断。
《案件询问笔录》,其他,ai,《案件询问笔录》无具体违法内容可判定。
《案件证明》,其他,ai,未提供具体法律条文内容，无法判断。
《案件线索移送单》,其他,ai,未提供具体条文内容，无法判断。
《案件线索移送函》,其他,ai,未提供具体条文内容，无法判断。】
《案件线索移交表》,其他,ai,仅有表名，无具体违法内容。
《案件线索来源报告表》,其他,ai,仅有表名，无具体违法内容可判。
《案件线索内部移交审批表》,其他,ai,无具体违法事实，无法细分判断。
《案件线索交办函》,其他,ai,仅有标题无法判断具体违法内容。
《案件交办通知书》,其他,ai,仅有文书名称，缺乏具体内容。
《案件内部移交表》,其他,ai,未提供具体条款内容无法判断。
《案件移送单》,其他,ai,仅有案件移送单标题，无法判断。
《案件移送函》,其他,ai,未提供具体条文内容，无法判断。
《案件交办函》,其他,ai,仅有标题无法获取具体违法内容。
《案件(线索)移送书》,其他,ai,无任何具体法律条文内容可判定。
《桃源图》,其他,ai,仅给出书名，无具体条文内容。
《梅县—深圳》,其他,ai,《梅县—深圳》内容缺失无法判断。
《检验结果告知书》,其他,ai,仅有标题无具体内容，无法细分。
《检测结果告诉书》,其他,ai,无具体案情内容，无法判断类型。
《检测结果告知书》,其他,ai,仅有标题无具体内容，无法判断。
《检测报告：21J010153》,其他,ai,《检测报告》仅编号无其他信息。
《检测报告送达回执》,其他,ai,《检测报告送达回执》本身无实质内容
《检测报告》第072812号)显示,其他,ai,仅有检测报告编号，无法细分类型。
《检测报告》,其他,ai,仅有“检测报告”字样，无法细分类型。
《检测与评价报告》,其他,ai,仅有标题无法判断具体领域。
《检验结果通知书》,其他,ai,仅有标题，无具体违法情节说明。
《检测与分析报告》,其他,ai,仅见报告标题，无具体条款内容。
《检测/检验/检疫/鉴定期间告知书》,其他,ai,仅为程序性告知书名称，无法细分。
《检查问题现场移交表》,其他,ai,无具体条文内容，无法判断类型。
《检查笔录》,其他,ai,仅给出标题无内容，无法判断。
《检查照片说明》,其他,ai,《检查照片说明》无任何实质内容。
《检查情况告知书》,其他,ai,仅有标题无具体事实内容。
《检查(查验)记录表》,其他,ai,仅有表名无具体内容，无法判断。
《检察意见书》,其他,ai,仅有文书名称，无具体案情内容。
《梅州日报》,其他,ai,仅见报纸名无具体案情内容。
《检测/检验结果告知书》,其他,ai,仅有文书名称，无具体违法信息。
《海宁市综合行政执法局责令改正通知书》,其他,ai,仅有文书名称，无具体违法内容。
《柳州市城市管理行政执法局自由裁量权适用规则》,其他,ai,仅有规则名称，无法细分性质。
《柳州市城市管理行政执法听证告知书》,其他,ai,仅见听证告知书标题，无法细分类型。
《浙江省公安机关行政处罚裁量基准》第四百六十六条第三阶次,其他,ai,仅给出条款编号，无法判断具体内容。
《浙江省公安机关行政处罚裁量基准》第四百六十九条,其他,ai,仅给出条文序号，无具体内容。
《浙江省公安机关行政处罚裁量基准》第四百七十五条,其他,ai,仅给出条号，无具体内容可判定。
《浙江省公安机关行政处罚裁量基准》第四百七十一条,其他,ai,仅给出条文序号，无法判断内容。
《济南高新技术产业开发区管委会市场监管局行政处罚告知书》,其他,ai,仅有标题无具体违法事实内容。
《济南时报》,其他,ai,仅有报纸名称无法判断具体类型。
《济南市工商行政管理局历城分局行政处罚告知书》,其他,ai,仅有标题无具体违法事实内容。
《济南市关于公布城市管理相对集中行政处罚规定的通告》第一百一十八条,其他,ai,仅给出条款序号，无具体内容。
《测试报告》,其他,ai,仅有“测试报告”字样，无法判断具体领域。
《测绘报告》,其他,ai,仅见“测绘报告”标题无法判断具体类型。
《测绘成果告知单》,其他,ai,仅有标题无具体内容，无法细分。
《活动铅笔》,其他,ai,仅有作品名无具体内容可判定。
